product_id,license_number,license_year,chinese_name,english_name,dosage_form_raw,dosage_form_normalized,route_raw,route_normalized,application_site,local_spray_inclusion_evidence,indication_raw,indication_normalized,active_ingredient_raw,active_ingredient_normalized,strength,strength_unit,therapeutic_class,license_status,license_expiry_date,applicant,manufacturer,source_id,verified_at,processing_status
spray_0084,衛署藥製字第033483號,1991,"""大豐""鼻速通噴鼻液","BISTON NASAL SOLUTION ""T.F.""",鼻用噴液劑,nasal_spray,,intranasal,nasal,"TFDA 劑型=鼻用噴液劑; 用法用量=; 品名=""大豐""鼻速通噴鼻液/BISTON NASAL SOLUTION ""T.F."". 鼻腔局部使用訊號由劑型/用法或品名交叉支持。",緩解過敏性鼻炎、枯草熱所引起之相關症狀（流鼻水，鼻塞，打噴嚏）,緩解過敏性鼻炎、枯草熱所引起之相關症狀（流鼻水，鼻塞，打噴嚏）,NAPHAZOLINE HCL;;CHLORPHENIRAMINE MALEATE;;BENZETHONIUM CHLORIDE,naphazoline,0.5; 5.0; 0.2,MG,decongestant,active,2031/01/22,大豐製藥股份有限公司,大豐製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0085,衛署藥製字第045808號,2003,"""黃氏"" 喉清爽口腔噴劑1.5毫克﹨毫升","THROFRESH SPRAY 1.5MG/ML ""H.S""",口腔噴液劑,oropharyngeal_spray,成人及12歲以上兒童：噴液劑每次噴4-8下，直接噴於疼痛及發炎部位。需要時，可每1.5-3小時使用一次。 6歲至12歲兒童：噴液劑每次噴4下，直接噴於疼痛及發炎部位。需要時，可每1.5-3小時使用一次。 6歲以下兒童：請洽醫師診治。 肝腎疾病患者：請洽醫師診治。,oromucosal_or_throat,throat,"TFDA 劑型=口腔噴液劑; 用法用量=成人及12歲以上兒童：噴液劑每次噴4-8下，直接噴於疼痛及發炎部位。需要時，可每1.5-3小時使用一次。 6歲至12歲兒童：噴液劑每次噴4下，直接噴於疼痛及發炎部位。需要時，可每1.5-3小時使用一次。 6歲以下兒童：請洽醫師診治。 肝腎疾病患者：請洽醫師診治。; 品名=""黃氏"" 喉清爽口腔噴劑1.5毫克﹨毫升/THROFRESH SPRAY 1.5MG/ML ""H.S"". 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。",緩解喉嚨及口腔部位的疼痛，如喉嚨痛、舌頭或牙齦疼痛、口腔潰瘍。,緩解喉嚨及口腔部位的疼痛，如喉嚨痛、舌頭或牙齦疼痛、口腔潰瘍。,BENZYDAMINE HCL,benzydamine,,MG,analgesic_or_anti_inflammatory,active,2028/10/01,黃氏製藥股份有限公司,黃氏製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0086,衛署藥製字第045852號,2003,"""約克"" 舒喉痛消炎噴液1.5毫克/毫升","THROATON ANTI-INFLAMMATORY SPRAY 1.5MG/ML ""Y.K.""",口腔噴液劑,oropharyngeal_spray,,oromucosal_or_throat,throat,"TFDA 劑型=口腔噴液劑; 用法用量=; 品名=""約克"" 舒喉痛消炎噴液1.5毫克/毫升/THROATON ANTI-INFLAMMATORY SPRAY 1.5MG/ML ""Y.K."". 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。",舒解口腔及咽喉疼痛，包括下列疾病或症狀引起的疼痛：扁桃腺炎、喉嚨痛、放射治療引起的黏膜炎、鵝口瘡潰瘍、口腔及牙周手術後疼痛。,舒解口腔及咽喉疼痛，包括下列疾病或症狀引起的疼痛：扁桃腺炎、喉嚨痛、放射治療引起的黏膜炎、鵝口瘡潰瘍、口腔及牙周手術後疼痛。,BENZYDAMINE HCL,benzydamine,,MG,analgesic_or_anti_inflammatory,active,2028/10/27,約克製藥股份有限公司,約克製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0087,衛署藥製字第046027號,2003,舒炎寧消炎噴液劑1.5公絲/公撮,SUYANING ANTI INFLAMMATORY SPRAY 1.5MG/ML,口腔噴液劑,oropharyngeal_spray,,oromucosal_or_throat,oral_mucosal,TFDA 劑型=口腔噴液劑; 用法用量=; 品名=舒炎寧消炎噴液劑1.5公絲/公撮/SUYANING ANTI INFLAMMATORY SPRAY 1.5MG/ML. 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。,舒解口腔及咽喉疼痛，包刮下列疾病或症狀引起的疼痛：扁桃腺炎、喉嚨痛、放射治療引起的黏膜炎、鵝口瘡潰瘍、口腔及牙周手術後的疼痛。,舒解口腔及咽喉疼痛，包刮下列疾病或症狀引起的疼痛：扁桃腺炎、喉嚨痛、放射治療引起的黏膜炎、鵝口瘡潰瘍、口腔及牙周手術後的疼痛。,BENZYDAMINE HCL,benzydamine,,MG,analgesic_or_anti_inflammatory,active,2028/12/31,優良化學製藥股份有限公司,健康化學製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0088,衛署藥製字第046031號,2004,渡邊鼻通好噴鼻液,WATANABE PITONHO NASAL SOLUTION,鼻用噴液劑,nasal_spray,6歲以上，每次於鼻腔內噴1下，每次需間隔10-12小時；未滿6歲，請洽醫師診治。,intranasal,nasal,TFDA 劑型=鼻用噴液劑; 用法用量=6歲以上，每次於鼻腔內噴1下，每次需間隔10-12小時；未滿6歲，請洽醫師診治。; 品名=渡邊鼻通好噴鼻液/WATANABE PITONHO NASAL SOLUTION. 鼻腔局部使用訊號由劑型/用法或品名交叉支持。,暫時緩解因鼻炎、過敏性鼻炎、過敏或感冒引起之鼻塞、流鼻水症狀。,暫時緩解因鼻炎、過敏性鼻炎、過敏或感冒引起之鼻塞、流鼻水症狀。,OXYMETAZOLINE HCL,oxymetazoline,,MG,decongestant,active,2029/01/05,人生製藥股份有限公司,人生製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0089,衛署藥製字第047657號,2005,"""黃氏""欣潔口腔噴劑","Hexedin Spray ""H.S.""",口腔噴液劑,oropharyngeal_spray,如仿單。,oromucosal_or_throat,oral_mucosal,"TFDA 劑型=口腔噴液劑; 用法用量=如仿單。; 品名=""黃氏""欣潔口腔噴劑/Hexedin Spray ""H.S."". 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。",口腔清潔。,口腔清潔。,HEXETIDINE (STERISOL),hexetidine,,MG,antiseptic_or_anti_infective,active,2030/12/06,黃氏製藥股份有限公司,黃氏製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0090,衛署藥製字第047693號,2005,"""井田""噴可舒口腔消炎噴液劑","PHONKHOUZSU Anti-inflammatory spray ""Chin Teng""",口腔噴液劑,oropharyngeal_spray,詳如仿單。,oromucosal_or_throat,oral_mucosal,"TFDA 劑型=口腔噴液劑; 用法用量=詳如仿單。; 品名=""井田""噴可舒口腔消炎噴液劑/PHONKHOUZSU Anti-inflammatory spray ""Chin Teng"". 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。",緩解喉嚨及口腔部位的疼痛，如喉嚨痛、舌頭或牙齦疼痛、口腔潰瘍。,緩解喉嚨及口腔部位的疼痛，如喉嚨痛、舌頭或牙齦疼痛、口腔潰瘍。,BENZYDAMINE HCL;;BENZYDAMINE HCL;;BENZYDAMINE HCL,benzydamine,,MG,analgesic_or_anti_inflammatory,active,2030/12/26,井田國際醫藥廠股份有限公司,井田國際醫藥廠股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0091,衛署藥製字第047697號,2005,噴利喉口腔噴液劑,Painon Mouth Spray,口腔噴液劑,oropharyngeal_spray,詳如仿單。,oromucosal_or_throat,throat,TFDA 劑型=口腔噴液劑; 用法用量=詳如仿單。; 品名=噴利喉口腔噴液劑/Painon Mouth Spray. 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。,口腔消毒殺菌。,口腔消毒殺菌。,POVIDONE-IODINE,povidone-iodine,,MG,antiseptic_or_anti_infective,active,2030/12/29,天良生物科技企業股份有限公司,衛肯生技製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0092,衛署藥製字第047716號,2006,絲丹蔻噴利喉口腔消炎噴液劑 1.5毫克/毫升,"Starcosmo Painon Antiinflammatory Spray 1.5 mg/ml ""H.C.""",口腔噴液劑,oropharyngeal_spray,詳如仿單,oromucosal_or_throat,throat,"TFDA 劑型=口腔噴液劑; 用法用量=詳如仿單; 品名=絲丹蔻噴利喉口腔消炎噴液劑 1.5毫克/毫升/Starcosmo Painon Antiinflammatory Spray 1.5 mg/ml ""H.C."". 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。",舒解口腔及咽喉疼痛，包括下列疾病或症狀引起的疼痛：扁桃腺炎、喉嚨痛、放射治療引起的黏膜炎、鵝口瘡潰瘍、口腔與牙周手術後疼痛。,舒解口腔及咽喉疼痛，包括下列疾病或症狀引起的疼痛：扁桃腺炎、喉嚨痛、放射治療引起的黏膜炎、鵝口瘡潰瘍、口腔與牙周手術後疼痛。,BENZYDAMINE HCL,benzydamine,,MG,analgesic_or_anti_inflammatory,active,2026/01/04,天良生物科技企業股份有限公司,美西製藥有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0093,衛署藥製字第047751號,2006,"""應元"" 速痛平口腔消炎噴液劑","Damine Anti-Inflammatory Spray 1.5 mg/ml ""Y.Y.""",口腔噴液劑,oropharyngeal_spray,詳如仿單,oromucosal_or_throat,oral_mucosal,"TFDA 劑型=口腔噴液劑; 用法用量=詳如仿單; 品名=""應元"" 速痛平口腔消炎噴液劑/Damine Anti-Inflammatory Spray 1.5 mg/ml ""Y.Y."". 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。",舒解口腔及咽喉疼痛，包括下列疾病或症狀引起的疼痛：扁桃腺炎、喉嚨痛、放射治療引起的黏膜炎、鵝口瘡潰瘍、口腔與牙周手術後疼痛。,舒解口腔及咽喉疼痛，包括下列疾病或症狀引起的疼痛：扁桃腺炎、喉嚨痛、放射治療引起的黏膜炎、鵝口瘡潰瘍、口腔與牙周手術後疼痛。,BENZYDAMINE HCL,benzydamine,,MG,analgesic_or_anti_inflammatory,active,2031/01/13,應元化學製藥股份有限公司,應元化學製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0094,衛署藥製字第047809號,2006,"""黃氏"" 敏保鼻用噴液劑","Cromyn Nasal Spray ""H.S.""",鼻用噴液劑,nasal_spray,詳如仿單,intranasal,nasal,"TFDA 劑型=鼻用噴液劑; 用法用量=詳如仿單; 品名=""黃氏"" 敏保鼻用噴液劑/Cromyn Nasal Spray ""H.S."". 鼻腔局部使用訊號由劑型/用法或品名交叉支持。",各種過敏性鼻炎、季節性及全年性的鼻炎、乾草熱。,各種過敏性鼻炎、季節性及全年性的鼻炎、乾草熱。,CROMOLYN SODIUM (EQ TO SODIUM CROMOGLICATE)(EQ TO SODIUM CROMOGLYCATE),cromolyn,,MG,mast_cell_stabilizer,active,2031/02/10,黃氏製藥股份有限公司,黃氏製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0095,衛署藥輸字第024244號,2005,得伏寧消炎噴液劑1.5毫克/公撮,DIFFLAM ANTI-INFLAMMATORY THROAT SPRAY 1.5 MG/ML,口腔噴液劑,oropharyngeal_spray,詳見仿單。,oromucosal_or_throat,throat,TFDA 劑型=口腔噴液劑; 用法用量=詳見仿單。; 品名=得伏寧消炎噴液劑1.5毫克/公撮/DIFFLAM ANTI-INFLAMMATORY THROAT SPRAY 1.5 MG/ML. 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。,緩解喉嚨及口腔部位的疼痛，如喉嚨痛、舌頭或牙齦疼痛、口腔潰瘍。,緩解喉嚨及口腔部位的疼痛，如喉嚨痛、舌頭或牙齦疼痛、口腔潰瘍。,BENZYDAMINE HCL,benzydamine,,MG,analgesic_or_anti_inflammatory,active,2030/06/01,裕利股份有限公司,AZIENDE CHIMICHE RIUNITE ANGELINI FRANCESCO (ACRAF SPA),tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0096,衛部藥製字第059220號,2016,"""元宙""克炎寧加強消炎噴液劑3.0毫克/毫升","Coserrin Forte Anti-Inflammatory Throat Spray 3.0 mg/ml ""Y.C.""",口腔噴液劑,oropharyngeal_spray,請詳見仿單,oromucosal_or_throat,throat,"TFDA 劑型=口腔噴液劑; 用法用量=請詳見仿單; 品名=""元宙""克炎寧加強消炎噴液劑3.0毫克/毫升/Coserrin Forte Anti-Inflammatory Throat Spray 3.0 mg/ml ""Y.C."". 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。",舒解口腔及咽喉疼痛，包括下列疾病或症狀引起的疼痛：扁桃腺炎、喉嚨痛、放射治療引起的黏膜炎、鵝口瘡潰瘍、口腔與牙周手術後疼痛。,舒解口腔及咽喉疼痛，包括下列疾病或症狀引起的疼痛：扁桃腺炎、喉嚨痛、放射治療引起的黏膜炎、鵝口瘡潰瘍、口腔與牙周手術後疼痛。,BENZYDAMINE HCL,benzydamine,,MG,analgesic_or_anti_inflammatory,active,2031/06/20,元宙化學製藥股份有限公司,元宙化學製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0097,衛部藥製字第059249號,2016,"""強生""欣鼻通噴鼻液0.1%","Jolax AQ Nasal Spray 0.1% (Xylometazoline Hydrochloride) ""Johnson""",鼻用噴液劑,nasal_spray,請詳如仿單,intranasal,nasal,"TFDA 劑型=鼻用噴液劑; 用法用量=請詳如仿單; 品名=""強生""欣鼻通噴鼻液0.1%/Jolax AQ Nasal Spray 0.1% (Xylometazoline Hydrochloride) ""Johnson"". 鼻腔局部使用訊號由劑型/用法或品名交叉支持。",一般感冒、鼻塞、流鼻水、打噴嚏、過敏性鼻炎及由過敏所引起之鼻充血。,一般感冒、鼻塞、流鼻水、打噴嚏、過敏性鼻炎及由過敏所引起之鼻充血。,XYLOMETAZOLINE HCL,xylometazoline,,MG,decongestant,active,2026/08/01,強生化學製藥廠股份有限公司,強生化學製藥廠股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0098,衛部藥製字第059307號,2016,"""德聯""倍康健加強消炎口腔噴液劑3.0毫克/毫升","Twofold Anti-inflammatory Spray 3.0 mg/ml ""T.L.""",口腔噴液劑,oropharyngeal_spray,請詳見仿單,oromucosal_or_throat,oral_mucosal,"TFDA 劑型=口腔噴液劑; 用法用量=請詳見仿單; 品名=""德聯""倍康健加強消炎口腔噴液劑3.0毫克/毫升/Twofold Anti-inflammatory Spray 3.0 mg/ml ""T.L."". 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。",舒解口腔及咽喉疼痛，包括下列疾病或症狀引起的疼痛：扁桃腺炎、喉嚨痛、放射治療引起的黏膜炎、鵝口瘡潰瘍、口腔與牙周手術後疼痛。,舒解口腔及咽喉疼痛，包括下列疾病或症狀引起的疼痛：扁桃腺炎、喉嚨痛、放射治療引起的黏膜炎、鵝口瘡潰瘍、口腔與牙周手術後疼痛。,BENZYDAMINE HCL,benzydamine,,MG,analgesic_or_anti_inflammatory,active,2031/10/17,德聯藥品有限公司,黃氏製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0099,衛部藥製字第059628號,2017,舒立克喉嚨噴液劑,Throatec Spray for Throat,外用液劑,oropharyngeal_spray,1天數次適量使用於喉嚨粘膜處。,oromucosal_or_throat,throat,TFDA 劑型=外用液劑; 用法用量=1天數次適量使用於喉嚨粘膜處。; 品名=舒立克喉嚨噴液劑/Throatec Spray for Throat. 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。,口腔消毒殺菌。,口腔消毒殺菌。,POVIDONE-IODINE,povidone-iodine,,MG,antiseptic_or_anti_infective,active,2027/02/13,倍斯特醫藥生物科技股份有限公司,利達製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0100,衛部藥製字第060313號,2019,碧適清鼻腔定量噴液劑64微公克/劑量,Besonin Aqua Nasal spray 64mcg/dose,鼻用懸液劑,nasal_local_other,請詳見仿單,intranasal,nasal,TFDA 劑型=鼻用懸液劑; 用法用量=請詳見仿單; 品名=碧適清鼻腔定量噴液劑64微公克/劑量/Besonin Aqua Nasal spray 64mcg/dose. 鼻腔局部使用訊號由劑型/用法或品名交叉支持。,季節性及經年性鼻炎、血管性鼻炎及治療鼻息肉的相關症狀。,季節性及經年性鼻炎、血管性鼻炎及治療鼻息肉的相關症狀。,BUDESONIDE MICRONIZED,budesonide,,MG,corticosteroid,active,2029/06/27,健喬信元醫藥生技股份有限公司,健喬信元醫藥生技股份有限公司健喬廠,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0101,衛部藥製字第060354號,2019,喉你好-殺菌口腔噴液,Hou Ni Hao Throat Spray,口腔噴液劑,oropharyngeal_spray,請詳見仿單,oromucosal_or_throat,throat,TFDA 劑型=口腔噴液劑; 用法用量=請詳見仿單; 品名=喉你好-殺菌口腔噴液/Hou Ni Hao Throat Spray. 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。,口腔消毒殺菌。,口腔消毒殺菌。,POVIDONE-IODINE,povidone-iodine,(Available Iodine.....0.4725mg),MG,antiseptic_or_anti_infective,active,2029/09/19,井田國際醫藥廠股份有限公司,井田國際醫藥廠股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0102,衛署藥製字第032148號,1990,寧疤寧黑圓圈噴鼻劑,080 BLACK SHADOW NASAL SPRAYS,點鼻液劑,nasal_local_other,,intranasal,nasal,TFDA 劑型=點鼻液劑; 用法用量=; 品名=寧疤寧黑圓圈噴鼻劑/080 BLACK SHADOW NASAL SPRAYS. 鼻腔局部使用訊號由劑型/用法或品名交叉支持。,過敏性鼻炎、鼻塞,過敏性鼻炎、鼻塞,CHLORPHENIRAMINE MALEATE;;NAPHAZOLINE HCL,naphazoline,,MG,decongestant,active,2028/05/25,澳斯麗國際股份有限公司淡水廠,澳斯麗國際股份有限公司淡水廠,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0103,衛署藥製字第043974號,2000,安捷噴鼻液〝黃氏〞,"AN-JET NASAL SPRAY ""H.S.""",鼻用噴液劑,nasal_spray,,intranasal,nasal,"TFDA 劑型=鼻用噴液劑; 用法用量=; 品名=安捷噴鼻液〝黃氏〞/AN-JET NASAL SPRAY ""H.S."". 鼻腔局部使用訊號由劑型/用法或品名交叉支持。",鼻塞、鼻竇炎及感冒引起之鼻粘膜充血。,鼻塞、鼻竇炎及感冒引起之鼻粘膜充血。,OXYMETAZOLINE HCL,oxymetazoline,1.0,MG,decongestant,active,2030/09/25,黃氏製藥股份有限公司,黃氏製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0104,衛部藥製字第061525號,2023,輔停敏鼻用噴液懸浮劑 27.5微公克/劑量,Flutimy Nasal Spray 27.5 mcg/spray,鼻用懸液劑,nasal_local_other,,intranasal,nasal,TFDA 劑型=鼻用懸液劑; 用法用量=; 品名=輔停敏鼻用噴液懸浮劑 27.5微公克/劑量/Flutimy Nasal Spray 27.5 mcg/spray. 鼻腔局部使用訊號由劑型/用法或品名交叉支持。,治療2歲以上的兒童、青少年與成人的過敏性鼻炎。,治療2歲以上的兒童、青少年與成人的過敏性鼻炎。,FLUTICASONE FUROATE,fluticasone,,MG,corticosteroid,active,2028/11/28,健喬信元醫藥生技股份有限公司,健喬信元醫藥生技股份有限公司健喬廠,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0105,衛署藥製字第001153號,1972,噴通點鼻液,PEN TUNG NAZAL SPRAY,鼻用噴液劑,nasal_spray,,intranasal,nasal,TFDA 劑型=鼻用噴液劑; 用法用量=; 品名=噴通點鼻液/PEN TUNG NAZAL SPRAY. 鼻腔局部使用訊號由劑型/用法或品名交叉支持。,因感冒而引起之鼻塞、鼻炎、肥厚性鼻炎等所引起之鼻充血,因感冒而引起之鼻塞、鼻炎、肥厚性鼻炎等所引起之鼻充血,NAPHAZOLINE HCL;;CHLORPHENIRAMINE MALEATE,naphazoline,0.5; 5,MG,decongestant,active,2028/05/25,三洋藥品工業股份有限公司大發廠,三洋藥品工業股份有限公司大發廠,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0106,衛署藥製字第041468號,1997,溫敏噴鼻劑0.5毫克/毫升,WIN-MIN NASAL SPRAY 0.5MG/ML,鼻用噴液劑,nasal_spray,請詳見仿單。,intranasal,nasal,TFDA 劑型=鼻用噴液劑; 用法用量=請詳見仿單。; 品名=溫敏噴鼻劑0.5毫克/毫升/WIN-MIN NASAL SPRAY 0.5MG/ML. 鼻腔局部使用訊號由劑型/用法或品名交叉支持。,暫時緩解因鼻炎、過敏性鼻炎、過敏或感冒引起之鼻塞、流鼻水症狀。,暫時緩解因鼻炎、過敏性鼻炎、過敏或感冒引起之鼻塞、流鼻水症狀。,OXYMETAZOLINE HCL,oxymetazoline,0.5,MG,decongestant,active,2026/08/20,溫士頓醫藥股份有限公司,溫士頓醫藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0107,衛署藥製字第046405號,2010,"""春鼎""護喉口腔噴液劑1.5毫克/毫升","GIFDAM SPRAY 1.5MG/ML ""T.D.""",口腔噴液劑,oropharyngeal_spray,成人及12歲以上兒童：噴液劑每次噴4-8下，直接噴於疼痛及發炎部位。需要時，可每1.5-3小時使用一次。 6歲至12歲兒童：噴液劑每次噴4下，直接噴於疼痛及發炎部位。需要時，可每1.5-3小時使用一次。 6歲以下兒童：請洽醫師診治。 肝腎疾病患者：請洽醫師診治。,oromucosal_or_throat,throat,"TFDA 劑型=口腔噴液劑; 用法用量=成人及12歲以上兒童：噴液劑每次噴4-8下，直接噴於疼痛及發炎部位。需要時，可每1.5-3小時使用一次。 6歲至12歲兒童：噴液劑每次噴4下，直接噴於疼痛及發炎部位。需要時，可每1.5-3小時使用一次。 6歲以下兒童：請洽醫師診治。 肝腎疾病患者：請洽醫師診治。; 品名=""春鼎""護喉口腔噴液劑1.5毫克/毫升/GIFDAM SPRAY 1.5MG/ML ""T.D."". 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。",緩解喉嚨及口腔部位的疼痛，如喉嚨痛、舌頭或牙齦疼痛、口腔潰瘍。,緩解喉嚨及口腔部位的疼痛，如喉嚨痛、舌頭或牙齦疼痛、口腔潰瘍。,BENZYDAMINE HCL,benzydamine,,MG,analgesic_or_anti_inflammatory,active,2030/02/02,春鼎藥品有限公司,黃氏製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0108,衛署藥製字第047879號,2006,愛鼻安鼻用噴液劑液,Azela Nasal Spray 0.1% W/V,鼻用噴液劑,nasal_spray,成人及12歲以上兒童：每次兩鼻孔各噴一下(0.14ml=0.14mg azelastine hydrochloride)，每天使用二次(每日劑量相當於0.56mg的azelastine hydrochloride)，可依病情須要增加至每次兩鼻孔各噴二下，每天使用二次。 5~11歲兒童：每次兩鼻孔各噴一下(0.14ml=0.14mg azelastine hydrochloride)，每天使用二次(每日劑量相當於0.56mg的azelastine hydrochloride)。老年人：現尚無針對老年人之使用的研究報告。因本品使用於局部，且其每日總計量很低，所以並無減低使用劑量的需要。,intranasal,nasal,TFDA 劑型=鼻用噴液劑; 用法用量=成人及12歲以上兒童：每次兩鼻孔各噴一下(0.14ml=0.14mg azelastine hydrochloride)，每天使用二次(每日劑量相當於0.56mg的azelastine hydrochloride)，可依病情須要增加至每次兩鼻孔各噴二下，每天使用二次。 5~11歲兒童：每次兩鼻孔各噴一下(0.14ml=0.14mg azelastine hydrochloride)，每天使用二次(每日劑量相當於0.56mg的azelastine hydrochloride)。老年人：現尚無針對老年人之使用的研究報告。因本品使用於局部，且其每日總計量很低，所以並無減低使用劑量的需要。; 品名=愛鼻安鼻用噴液劑液/Azela Nasal Spray 0.1% W/V. 鼻腔局部使用訊號由劑型/用法或品名交叉支持。,過敏性鼻炎。,過敏性鼻炎。,AZELASTINE HYDROCHLORIDE,azelastine,,MG,antihistamine,active,2031/03/08,壽元化學工業股份有限公司,壽元化學工業股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0109,衛署藥製字第047962號,2006,"""成大"" 清喉炎口腔噴液劑1.5毫克/毫升","Qing-hou-yan spray 1.5mg/ml ""Chen Ta""",口腔噴液劑,oropharyngeal_spray,成人及12歲以上：噴液劑每次噴4-8下，直接噴於疼痛及發炎部位。需要時，可每1.5-3小時使用一次。 6歲至12歲：噴液劑每次噴4下，直接噴於疼痛及發炎部位。需要時，可每1.5-3小時使用一次。 6歲以下：請洽醫師診治。 肝腎疾病的人：請洽醫師診治。,oromucosal_or_throat,throat,"TFDA 劑型=口腔噴液劑; 用法用量=成人及12歲以上：噴液劑每次噴4-8下，直接噴於疼痛及發炎部位。需要時，可每1.5-3小時使用一次。 6歲至12歲：噴液劑每次噴4下，直接噴於疼痛及發炎部位。需要時，可每1.5-3小時使用一次。 6歲以下：請洽醫師診治。 肝腎疾病的人：請洽醫師診治。; 品名=""成大"" 清喉炎口腔噴液劑1.5毫克/毫升/Qing-hou-yan spray 1.5mg/ml ""Chen Ta"". 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。",緩解喉嚨及口腔部位的疼痛，如喉嚨痛、舌頭或牙齦疼痛、口腔潰瘍。,緩解喉嚨及口腔部位的疼痛，如喉嚨痛、舌頭或牙齦疼痛、口腔潰瘍。,BENZYDAMINE HCL;;BENZYDAMINE HCL,benzydamine,,MG,analgesic_or_anti_inflammatory,active,2026/05/04,成大藥品股份有限公司,成大藥品股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0110,衛署藥製字第049075號,2007,舒可鼻 鼻腔定量噴液劑 2毫克/毫升,Budesonide Nasal Spray 2mg/mL,鼻用噴液劑,nasal_spray,詳如仿單。,intranasal,nasal,TFDA 劑型=鼻用噴液劑; 用法用量=詳如仿單。; 品名=舒可鼻 鼻腔定量噴液劑 2毫克/毫升/Budesonide Nasal Spray 2mg/mL. 鼻腔局部使用訊號由劑型/用法或品名交叉支持。,季節性及經年性過敏鼻炎、血管性鼻炎。,季節性及經年性過敏鼻炎、血管性鼻炎。,BUDESONIDE,budesonide,,MG,corticosteroid,active,2027/10/08,一成藥品股份有限公司,衛達化學製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
